Site,spec_code,site_code,trap_type,spec_no,spec_notes,class,order,fam,genus,specie,fun_group,month,start_date,end_date,lat,long,elevation_m,county
Park Hill School Garden,PAR-V-55,PAR,vane,55,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-56,PAR,vane,56,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-57,PAR,vane,57,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-58,PAR,vane,58,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-59,PAR,vane,59,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-60,PAR,vane,60,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-61,PAR,vane,61,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-62,PAR,vane,62,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-63,PAR,vane,63,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-64,PAR,vane,64,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-65,PAR,vane,65,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-66,PAR,vane,66,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-67,PAR,vane,67,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-68,PAR,vane,68,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-69,PAR,vane,69,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-70,PAR,vane,70,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-71,PAR,vane,71,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-72,PAR,vane,72,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-73,PAR,vane,73,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-74,PAR,vane,74,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-75,PAR,vane,75,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-76,PAR,vane,76,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-77,PAR,vane,77,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-78,PAR,vane,78,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-79,PAR,vane,79,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-80,PAR,vane,80,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-81,PAR,vane,81,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-82,PAR,vane,82,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-83,PAR,vane,83,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-84,PAR,vane,84,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-85,PAR,vane,85,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-86,PAR,vane,86,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-87,PAR,vane,87,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-88,PAR,vane,88,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-89,PAR,vane,89,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-90,PAR,vane,90,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-91,PAR,vane,91,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-92,PAR,vane,92,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-93,PAR,vane,93,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-94,PAR,vane,94,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-95,PAR,vane,95,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-96,PAR,vane,96,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-97,PAR,vane,97,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-98,PAR,vane,98,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-99,PAR,vane,99,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-100,PAR,vane,100,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-101,PAR,vane,101,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-102,PAR,vane,102,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-103,PAR,vane,103,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-104,PAR,vane,104,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-105,PAR,vane,105,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-106,PAR,vane,106,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-107,PAR,vane,107,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-108,PAR,vane,108,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-109,PAR,vane,109,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-110,PAR,vane,110,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-111,PAR,vane,111,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-112,PAR,vane,112,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-113,PAR,vane,113,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-114,PAR,vane,114,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-115,PAR,vane,115,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-116,PAR,vane,116,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-117,PAR,vane,117,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-118,PAR,vane,118,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-119,PAR,vane,119,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-120,PAR,vane,120,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-121,PAR,vane,121,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-122,PAR,vane,122,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-123,PAR,vane,123,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-124,PAR,vane,124,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-125,PAR,vane,125,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-126,PAR,vane,126,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-127,PAR,vane,127,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-128,PAR,vane,128,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-129,PAR,vane,129,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-130,PAR,vane,130,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-131,PAR,vane,131,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-132,PAR,vane,132,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-133,PAR,vane,133,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-134,PAR,vane,134,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-135,PAR,vane,135,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-136,PAR,vane,136,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-137,PAR,vane,137,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-138,PAR,vane,138,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-139,PAR,vane,139,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-140,PAR,vane,140,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-141,PAR,vane,141,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-142,PAR,vane,142,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-143,PAR,vane,143,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-144,PAR,vane,144,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-145,PAR,vane,145,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-146,PAR,vane,146,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-147,PAR,vane,147,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-148,PAR,vane,148,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-149,PAR,vane,149,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-150,PAR,vane,150,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-151,PAR,vane,151,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-152,PAR,vane,152,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-153,PAR,vane,153,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-154,PAR,vane,154,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-155,PAR,vane,155,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-156,PAR,vane,156,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-157,PAR,vane,157,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-158,PAR,vane,158,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-159,PAR,vane,159,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-160,PAR,vane,160,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-161,PAR,vane,161,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-162,PAR,vane,162,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-163,PAR,vane,163,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-164,PAR,vane,164,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-165,PAR,vane,165,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-166,PAR,vane,166,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-167,PAR,vane,167,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-168,PAR,vane,168,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-169,PAR,vane,169,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-170,PAR,vane,170,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-171,PAR,vane,171,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-172,PAR,vane,172,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-173,PAR,vane,173,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-174,PAR,vane,174,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-175,PAR,vane,175,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-176,PAR,vane,176,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-177,PAR,vane,177,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-178,PAR,vane,178,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-179,PAR,vane,179,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-180,PAR,vane,180,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-181,PAR,vane,181,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-182,PAR,vane,182,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-183,PAR,vane,183,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-184,PAR,vane,184,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-185,PAR,vane,185,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-186,PAR,vane,186,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-187,PAR,vane,187,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-188,PAR,vane,188,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-189,PAR,vane,189,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-190,PAR,vane,190,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-191,PAR,vane,191,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-192,PAR,vane,192,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-193,PAR,vane,193,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-194,PAR,vane,194,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-195,PAR,vane,195,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-196,PAR,vane,196,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-197,PAR,vane,197,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-198,PAR,vane,198,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-199,PAR,vane,199,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-200,PAR,vane,200,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-201,PAR,vane,201,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-202,PAR,vane,202,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-203,PAR,vane,203,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-204,PAR,vane,204,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-205,PAR,vane,205,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-206,PAR,vane,206,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-207,PAR,vane,207,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-208,PAR,vane,208,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-209,PAR,vane,209,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
Park Hill School Garden,PAR-V-210,PAR,vane,210,thrips,Insecta,Thysanoptera,,,,Herbivore,July,15-07-2025,18-07-2025,39.74455504,-104.9288718,1623,Denver
