Site,spec_code,site_code,trap_type,spec_no,spec_notes,class,order,fam,genus,specie,fun_group,month,start_date,end_date,lat,long,elevation_m,county
GW School and Community Garden,GW-P-45,GW,pitfall_2,45,Ant,Insecta,Hymenoptera,Formicidae,,,Omnivore,June,17-06-2025,20-06-2025,39.70479323,-104.9149051,1644,Denver
GW School and Community Garden,GW-P-46,GW,pitfall_2,46,Ant,Insecta,Hymenoptera,Formicidae,,,Omnivore,June,17-06-2025,20-06-2025,39.70479323,-104.9149051,1644,Denver
GW School and Community Garden,GW-P-47,GW,pitfall_2,47,Ant,Insecta,Hymenoptera,Formicidae,,,Omnivore,June,17-06-2025,20-06-2025,39.70479323,-104.9149051,1644,Denver
GW School and Community Garden,GW-P-48,GW,pitfall_2,48,milipede ( tiny),Diplopoda,,,,,Detritivore,June,17-06-2025,20-06-2025,39.70479323,-104.9149051,1644,Denver
GW School and Community Garden,GW-P-49,GW,pitfall_2,49,milipede ( tiny),Diplopoda,,,,,Detritivore,June,17-06-2025,20-06-2025,39.70479323,-104.9149051,1644,Denver
GW School and Community Garden,GW-P-50,GW,pitfall_2,50,milipede ( tiny),Diplopoda,,,,,Detritivore,June,17-06-2025,20-06-2025,39.70479323,-104.9149051,1644,Denver
GW School and Community Garden,GW-P-51,GW,pitfall_2,51,milipede ( tiny),Diplopoda,,,,,Detritivore,June,17-06-2025,20-06-2025,39.70479323,-104.9149051,1644,Denver
GW School and Community Garden,GW-P-52,GW,pitfall_2,52,milipede ( tiny),Diplopoda,,,,,Detritivore,June,17-06-2025,20-06-2025,39.70479323,-104.9149051,1644,Denver
GW School and Community Garden,GW-P-53,GW,pitfall_2,53,milipede ( tiny),Diplopoda,,,,,Detritivore,June,17-06-2025,20-06-2025,39.70479323,-104.9149051,1644,Denver
GW School and Community Garden,GW-P-54,GW,pitfall_2,54,milipede ( tiny),Diplopoda,,,,,Detritivore,June,17-06-2025,20-06-2025,39.70479323,-104.9149051,1644,Denver
GW School and Community Garden,GW-P-55,GW,pitfall_2,55,Centipede,Chilopoda,,,,,Predator,June,17-06-2025,20-06-2025,39.70479323,-104.9149051,1644,Denver
GW School and Community Garden,GW-V-56,GW,vane,56,aphid,Insecta,Hemiptera,Aphididae,,,Herbivore,June,17-06-2025,20-06-2025,39.70479323,-104.9149051,1644,Denver
Jefferson Green Community Garden,JEF-V-1,JEF,vane,1,Thrips,Insecta,Thysanoptera,,,,Herbivore,June,17-06-2025,20-06-2025,39.65720004,-105.0984888,1671,Jefferson
Jefferson Green Community Garden,JEF-V-2,JEF,vane,2,Thrips,Insecta,Thysanoptera,,,,Herbivore,June,17-06-2025,20-06-2025,39.65720004,-105.0984888,1671,Jefferson
Jefferson Green Community Garden,JEF-V-3,JEF,vane,3,Aphids,Insecta,Hemiptera,Aphididae,,,Herbivore,June,17-06-2025,20-06-2025,39.65720004,-105.0984888,1671,Jefferson
Jefferson Green Community Garden,JEF-V-4,JEF,vane,4,Aphids,Insecta,Hemiptera,Aphididae,,,Herbivore,June,17-06-2025,20-06-2025,39.65720004,-105.0984888,1671,Jefferson
Jefferson Green Community Garden,JEF-V-5,JEF,vane,5,Beetle,Insecta,Coleoptera,,,,,June,17-06-2025,20-06-2025,39.65720004,-105.0984888,1671,Jefferson
Jefferson Green Community Garden,JEF-V-6,JEF,vane,6,Beetle,Insecta,Coleoptera,,,,,June,17-06-2025,20-06-2025,39.65720004,-105.0984888,1671,Jefferson
Jefferson Green Community Garden,JEF-V-7,JEF,vane,7,Fly,Insecta,Diptera,,,,,June,17-06-2025,20-06-2025,39.65720004,-105.0984888,1671,Jefferson
Jefferson Green Community Garden,JEF-V-8,JEF,vane,8,Fly,Insecta,Diptera,,,,,June,17-06-2025,20-06-2025,39.65720004,-105.0984888,1671,Jefferson
Jefferson Green Community Garden,JEF-V-9,JEF,vane,9,Fly,Insecta,Diptera,,,,,June,17-06-2025,20-06-2025,39.65720004,-105.0984888,1671,Jefferson
Jefferson Green Community Garden,JEF-V-10,JEF,vane,10,Fly,Insecta,Diptera,,,,,June,17-06-2025,20-06-2025,39.65720004,-105.0984888,1671,Jefferson
Jefferson Green Community Garden,JEF-V-11,JEF,vane,11,Fly,Insecta,Diptera,,,,,June,17-06-2025,20-06-2025,39.65720004,-105.0984888,1671,Jefferson
Jefferson Green Community Garden,JEF-V-12,JEF,vane,12,Fly,Insecta,Diptera,,,,,June,17-06-2025,20-06-2025,39.65720004,-105.0984888,1671,Jefferson
Jefferson Green Community Garden,JEF-V-13,JEF,vane,13,Beetle,Insecta,Coleoptera,,,,,June,17-06-2025,20-06-2025,39.65720004,-105.0984888,1671,Jefferson
Jefferson Green Community Garden,JEF-V-14,JEF,vane,14,Bug,Insecta,Hemiptera,,,,,June,17-06-2025,20-06-2025,39.65720004,-105.0984888,1671,Jefferson
Jefferson Green Community Garden,JEF-V-15,JEF,vane,15,Bug,Insecta,Hemiptera,,,,,June,17-06-2025,20-06-2025,39.65720004,-105.0984888,1671,Jefferson
Jefferson Green Community Garden,JEF-V-16,JEF,vane,16,Bug,Insecta,Hemiptera,,,,,June,17-06-2025,20-06-2025,39.65720004,-105.0984888,1671,Jefferson
Jefferson Green Community Garden,JEF-V-17,JEF,vane,17,Bug,Insecta,Hemiptera,,,,,June,17-06-2025,20-06-2025,39.65720004,-105.0984888,1671,Jefferson
Jefferson Green Community Garden,JEF-V-18,JEF,vane,18,Fly,Insecta,Diptera,,,,,June,17-06-2025,20-06-2025,39.65720004,-105.0984888,1671,Jefferson
Jefferson Green Community Garden,JEF-V-19,JEF,vane,19,Bug,Insecta,Hemiptera,,,,,June,17-06-2025,20-06-2025,39.65720004,-105.0984888,1671,Jefferson
Jefferson Green Community Garden,JEF-V-22,JEF,vane,22,Bee,Insecta,Hymenoptera,,,,Pollinator,June,17-06-2025,20-06-2025,39.65720004,-105.0984888,1671,Jefferson
Jefferson Green Community Garden,JEF-V-23,JEF,vane,23,Margined Cal.,Insecta,Diptera,Syrphidae,Toxomerus,marginatus,Pollinator,June,17-06-2025,20-06-2025,39.65720004,-105.0984888,1671,Jefferson
Jefferson Green Community Garden,JEF-V-24,JEF,vane,24,hemipteran,Insecta,Hemiptera,,,,,June,17-06-2025,20-06-2025,39.65720004,-105.0984888,1671,Jefferson
Jefferson Green Community Garden,JEF-V-25,JEF,vane,25,fly,Insecta,Diptera,Muscidae,,,Detritivore,June,17-06-2025,20-06-2025,39.65720004,-105.0984888,1671,Jefferson
Jefferson Green Community Garden,JEF-V-26,JEF,vane,26,Damsel Bug,Insecta,Hemiptera,Nabidae,Nabis,americoferus,Predator,June,17-06-2025,20-06-2025,39.65720004,-105.0984888,1671,Jefferson
Jefferson Green Community Garden,JEF-V-27,JEF,vane,27,Ant,Insecta,Hymenoptera,Formicidae,,,Omnivore,June,17-06-2025,20-06-2025,39.65720004,-105.0984888,1671,Jefferson
Jefferson Green Community Garden,JEF-V-28,JEF,vane,28,Spider,Arachnida,,,,,Predator,June,17-06-2025,20-06-2025,39.65720004,-105.0984888,1671,Jefferson
Jefferson Green Community Garden,JEF-V-29,JEF,vane,29,Thrips,Insecta,Thysanoptera,,,,Herbivore,June,17-06-2025,20-06-2025,39.65720004,-105.0984888,1671,Jefferson
Jefferson Green Community Garden,JEF-P-1,JEF,pitfall_1,1,Daddy-long-legs,Arachnida,Opiliones,,,,Predator/Scavenger,June,17-06-2025,20-06-2025,39.65720004,-105.0984888,1671,Jefferson
Jefferson Green Community Garden,JEF-P-2,JEF,pitfall_1,2,Daddy-long-legs,Arachnida,Opiliones,,,,Predator/Scavenger,June,17-06-2025,20-06-2025,39.65720004,-105.0984888,1671,Jefferson
Jefferson Green Community Garden,JEF-P-3,JEF,pitfall_1,3,Assasin bug,Insecta,Hemiptera,,,,,June,17-06-2025,20-06-2025,39.65720004,-105.0984888,1671,Jefferson
Jefferson Green Community Garden,JEF-P-4,JEF,pitfall_1,4,Spider,Arachnida,Araneae,,,,Predator,June,17-06-2025,20-06-2025,39.65720004,-105.0984888,1671,Jefferson
Jefferson Green Community Garden,JEF-P-5,JEF,pitfall_1,5,ant,Insecta,Hymenoptera,Formicidae,,,Omnivore,June,17-06-2025,20-06-2025,39.65720004,-105.0984888,1671,Jefferson
Jefferson Green Community Garden,JEF-P-1,JEF,pitfall_2,1,grub,Insecta,Lepidoptera,,,,,June,17-06-2025,20-06-2025,39.65720004,-105.0984888,1671,Jefferson
Jefferson Green Community Garden,JEF-P-2,JEF,pitfall_2,2,fly,Insecta,Diptera,,,,,June,17-06-2025,20-06-2025,39.65720004,-105.0984888,1671,Jefferson
Jefferson Green Community Garden,JEF-P-3,JEF,pitfall_2,3,ant,Insecta,Hymenoptera,Formicidae,,,Omnivore,June,17-06-2025,20-06-2025,39.65720004,-105.0984888,1671,Jefferson
Jefferson Green Community Garden,JEF-P-4,JEF,pitfall_2,4,leaf hopper,Insecta,Hemiptera,Cicadellidae,,,Herbivore,June,17-06-2025,20-06-2025,39.65720004,-105.0984888,1671,Jefferson
Jefferson Green Community Garden,JEF-P-5,JEF,pitfall_2,5,earwig,Insecta,Dermaptera,,,,,June,17-06-2025,20-06-2025,39.65720004,-105.0984888,1671,Jefferson
KCAA Community Studio Garden,KCA-V-1,KCA,vane,1,Aphids,Insecta,Hemiptera,Aphididae,,,Herbivore,June,17-06-2025,20-06-2025,39.67568994,-105.038795,1666,Denver
KCAA Community Studio Garden,KCA-V-2,KCA,vane,2,Aphids,Insecta,Hemiptera,Aphididae,,,Herbivore,June,17-06-2025,20-06-2025,39.67568994,-105.038795,1666,Denver
KCAA Community Studio Garden,KCA-V-3,KCA,vane,3,Aphids,Insecta,Hemiptera,Aphididae,,,Herbivore,June,17-06-2025,20-06-2025,39.67568994,-105.038795,1666,Denver
KCAA Community Studio Garden,KCA-V-4,KCA,vane,4,Aphids,Insecta,Hemiptera,Aphididae,,,Herbivore,June,17-06-2025,20-06-2025,39.67568994,-105.038795,1666,Denver
KCAA Community Studio Garden,KCA-V-5,KCA,vane,5,Aphids,Insecta,Hemiptera,Aphididae,,,Herbivore,June,17-06-2025,20-06-2025,39.67568994,-105.038795,1666,Denver
KCAA Community Studio Garden,KCA-V-6,KCA,vane,6,Aphids,Insecta,Hemiptera,Aphididae,,,Herbivore,June,17-06-2025,20-06-2025,39.67568994,-105.038795,1666,Denver
KCAA Community Studio Garden,KCA-V-7,KCA,vane,7,Aphids,Insecta,Hemiptera,Aphididae,,,Herbivore,June,17-06-2025,20-06-2025,39.67568994,-105.038795,1666,Denver
KCAA Community Studio Garden,KCA-V-8,KCA,vane,8,Beetle,Insecta,Coleoptera,,,,,June,17-06-2025,20-06-2025,39.67568994,-105.038795,1666,Denver
KCAA Community Studio Garden,KCA-V-9,KCA,vane,9,Thrips,Insecta,Thysanoptera,,,,Herbivore,June,17-06-2025,20-06-2025,39.67568994,-105.038795,1666,Denver
KCAA Community Studio Garden,KCA-V-10,KCA,vane,10,Long-bodied fly,Insecta,Diptera,,,,,June,17-06-2025,20-06-2025,39.67568994,-105.038795,1666,Denver
KCAA Community Studio Garden,KCA-V-11,KCA,vane,11,Long-bodied fly,Insecta,Diptera,,,,,June,17-06-2025,20-06-2025,39.67568994,-105.038795,1666,Denver
KCAA Community Studio Garden,KCA-V-12,KCA,vane,12,Long-bodied fly,Insecta,Diptera,,,,,June,17-06-2025,20-06-2025,39.67568994,-105.038795,1666,Denver
KCAA Community Studio Garden,KCA-V-13,KCA,vane,13,Long-bodied fly,Insecta,Diptera,,,,,June,17-06-2025,20-06-2025,39.67568994,-105.038795,1666,Denver
KCAA Community Studio Garden,KCA-V-14,KCA,vane,14,Beetle,Insecta,Coleoptera,,,,,June,17-06-2025,20-06-2025,39.67568994,-105.038795,1666,Denver
KCAA Community Studio Garden,KCA-V-15,KCA,vane,15,Bee( maybe sp frater?),Insecta,Hymenoptera,Apidae,Eucera,frater,Pollinator,June,17-06-2025,20-06-2025,39.67568994,-105.038795,1666,Denver
KCAA Community Studio Garden,KCA-V-16,KCA,vane,16,Bee,Insecta,Hymenoptera,Megachilidae,Megachile,inermis,Pollinator,June,17-06-2025,20-06-2025,39.67568994,-105.038795,1666,Denver
KCAA Community Studio Garden,KCA-V-17,KCA,vane,17,Bee ( female),Insecta,Hymenoptera,Halictidae,Agapostemon,virescens,Pollinator,June,17-06-2025,20-06-2025,39.67568994,-105.038795,1666,Denver
KCAA Community Studio Garden,KCA-V-18,KCA,vane,18,Bee,Insecta,Hymenoptera,Megachilidae,Megachile,inermis,Pollinator,June,17-06-2025,20-06-2025,39.67568994,-105.038795,1666,Denver
KCAA Community Studio Garden,KCA-V-19,KCA,vane,19,bee(super family),Insecta,Hymenoptera,,,,Pollinator,June,17-06-2025,20-06-2025,39.67568994,-105.038795,1666,Denver
KCAA Community Studio Garden,KCA-V-20,KCA,vane,20,Ant,Insecta,Hymenoptera,Formicidae,Tetramorium,immigrans,Omnivore,June,17-06-2025,20-06-2025,39.67568994,-105.038795,1666,Denver
KCAA Community Studio Garden,KCA-V-21,KCA,vane,21,lady bug,Insecta,Coleoptera,Coccinellidae,Coccinella,septempunctata,Predator,June,17-06-2025,20-06-2025,39.67568994,-105.038795,1666,Denver
KCAA Community Studio Garden,KCA-V-22,KCA,vane,22,Beetle,Insecta,Coleoptera,,,,,June,17-06-2025,20-06-2025,39.67568994,-105.038795,1666,Denver
KCAA Community Studio Garden,KCA-V-23,KCA,vane,23,Spider,Arachnida,Araneae,Thomisidae,,,Predator,June,17-06-2025,20-06-2025,39.67568994,-105.038795,1666,Denver
KCAA Community Studio Garden,KCA-V-24,KCA,vane,24,Leaf hopper,Insecta,Hemiptera,Cicadellidae,Ceratagallia,,Herbivore,June,17-06-2025,20-06-2025,39.67568994,-105.038795,1666,Denver
KCAA Community Studio Garden,KCA-V-25,KCA,vane,25,Backswimmer,Insecta,Hemiptera,Notonectidae,Buenoa,,Predator,June,17-06-2025,20-06-2025,39.67568994,-105.038795,1666,Denver
KCAA Community Studio Garden,KCA-V-26,KCA,vane,26,Bug,Insecta,Hemiptera,Rhyparochromidae,Megaolonotus,sabulicola,Herbivore,June,17-06-2025,20-06-2025,39.67568994,-105.038795,1666,Denver
KCAA Community Studio Garden,KCA-V-27,KCA,vane,27,Weevil,Insecta,Coleoptera,Curculionidae,,,Herbivore,June,17-06-2025,20-06-2025,39.67568994,-105.038795,1666,Denver
KCAA Community Studio Garden,KCA-V-28,KCA,vane,28,Moth/Butterfly,Insecta,Lepidoptera,,,,Pollinator,June,17-06-2025,20-06-2025,39.67568994,-105.038795,1666,Denver
KCAA Community Studio Garden,KCA-V-29,KCA,vane,29,Daddy long legs,Arachnida,Opiliones,,,,Predator/Scavenger,June,17-06-2025,20-06-2025,39.67568994,-105.038795,1666,Denver
KCAA Community Studio Garden,KCA-V-30,KCA,vane,30,Leaf hopper,Insecta,Hemiptera,,,,,June,17-06-2025,20-06-2025,39.67568994,-105.038795,1666,Denver
KCAA Community Studio Garden,KCA-V-31,KCA,vane,31,Ant,Insecta,Hymenoptera,,,,,June,17-06-2025,20-06-2025,39.67568994,-105.038795,1666,Denver
KCAA Community Studio Garden,KCA-P-1,KCA,pitfall_1,1,leaf hopper,Insecta,Hemiptera,Cicadellidae,,,Herbivore,June,17-06-2025,20-06-2025,39.67568994,-105.038795,1666,Denver
KCAA Community Studio Garden,KCA-P-2,KCA,pitfall_1,2,fly,Insecta,Diptera,,,,,June,17-06-2025,20-06-2025,39.67568994,-105.038795,1666,Denver
KCAA Community Studio Garden,KCA-P-3,KCA,pitfall_1,3,fly,Insecta,Diptera,,,,,June,17-06-2025,20-06-2025,39.67568994,-105.038795,1666,Denver
KCAA Community Studio Garden,KCA-P-1,KCA,pitfall_2,1,spider,Arachnida,Araneae,,,,Predator,June,17-06-2025,20-06-2025,39.67568994,-105.038795,1666,Denver
KCAA Community Studio Garden,KCA-P-2,KCA,pitfall_2,2,harvestmen,Arachnida,Opiliones,,,,Predator/Scavenger,June,17-06-2025,20-06-2025,39.67568994,-105.038795,1666,Denver
KCAA Community Studio Garden,KCA-P-3,KCA,pitfall_2,3,leaf hopper,Insecta,Hemiptera,Cicadellidae,,,Herbivore,June,17-06-2025,20-06-2025,39.67568994,-105.038795,1666,Denver
KCAA Community Studio Garden,KCA-P-4,KCA,pitfall_2,4,fly,Insecta,Diptera,,,,,June,17-06-2025,20-06-2025,39.67568994,-105.038795,1666,Denver
Market Station Community Garden,MAR-V-1,MAR,vane,1,UNK hemi,Insecta,Hemiptera,,,,,June,17-06-2025,20-06-2025,39.75069957,-104.9979256,1584,Denver
Market Station Community Garden,MAR-V-2,MAR,vane,2,beetle,Insecta,Coleoptera,,,,,June,17-06-2025,20-06-2025,39.75069957,-104.9979256,1584,Denver
Market Station Community Garden,MAR-V-3,MAR,vane,3,Aphids,Insecta,Hemiptera,Aphididae,,,Herbivore,June,17-06-2025,20-06-2025,39.75069957,-104.9979256,1584,Denver
Market Station Community Garden,MAR-V-4,MAR,vane,4,Aphids,Insecta,Hemiptera,Aphididae,,,Herbivore,June,17-06-2025,20-06-2025,39.75069957,-104.9979256,1584,Denver
Market Station Community Garden,MAR-V-5,MAR,vane,5,Aphids,Insecta,Hemiptera,Aphididae,,,Herbivore,June,17-06-2025,20-06-2025,39.75069957,-104.9979256,1584,Denver
Market Station Community Garden,MAR-V-6,MAR,vane,6,thrips,Insecta,Thysanoptera,,,,Herbivore,June,17-06-2025,20-06-2025,39.75069957,-104.9979256,1584,Denver
Market Station Community Garden,MAR-V-7,MAR,vane,7,bee,Insecta,Hymenoptera,,,,Pollinator,June,17-06-2025,20-06-2025,39.75069957,-104.9979256,1584,Denver
Market Station Community Garden,MAR-V-8,MAR,vane,8,Hemipteran,Insecta,Hemiptera,Miridae,Lygus,,Herbivore,June,17-06-2025,20-06-2025,39.75069957,-104.9979256,1584,Denver
Market Station Community Garden,MAR-V-9,MAR,vane,9,small bee,Insecta,Hymenoptera,Halictidae,Lasioglossum,,Pollinator,June,17-06-2025,20-06-2025,39.75069957,-104.9979256,1584,Denver
Market Station Community Garden,MAR-V-10,MAR,vane,10,thrips,Insecta,Thysanoptera,,,,Herbivore,June,17-06-2025,20-06-2025,39.75069957,-104.9979256,1584,Denver
Market Station Community Garden,MAR-V-11,MAR,vane,11,Big- eyed- bug,Insecta,Hemiptera,Geocoridae,Geocoris,pallens,Predator,June,17-06-2025,20-06-2025,39.75069957,-104.9979256,1584,Denver
Palmer School Community Garden,PAL-V-1,PAL,vane,1,Bug,Insecta,Hemiptera,,,,,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
Palmer School Community Garden,PAL-V-2,PAL,vane,2,Bug,Insecta,Hemiptera,,,,,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
Palmer School Community Garden,PAL-V-3,PAL,vane,3,Aphids,Insecta,Hemiptera,Aphididae,,,Herbivore,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
Palmer School Community Garden,PAL-V-4,PAL,vane,4,Aphids,Insecta,Hemiptera,Aphididae,,,Herbivore,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
Palmer School Community Garden,PAL-V-5,PAL,vane,5,Springtail,Entognatha,Collembola,,,,Detritivore,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
Palmer School Community Garden,PAL-V-6,PAL,vane,6,fly,Insecta,Diptera,,,,,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
Palmer School Community Garden,PAL-V-7,PAL,vane,7,beetle,Insecta,Coleoptera,,,,,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
Palmer School Community Garden,PAL-V-8,PAL,vane,8,mosquito,Insecta,Diptera,Culicidae,,,Sanguivore,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
Palmer School Community Garden,PAL-V-9,PAL,vane,9,small bee,Insecta,Hymenoptera,,,,Pollinator,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
Palmer School Community Garden,PAL-V-10,PAL,vane,10,small bee,Insecta,Hymenoptera,,,,Pollinator,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
Palmer School Community Garden,PAL-V-11,PAL,vane,11,small bee,Insecta,Hymenoptera,,,,Pollinator,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
Palmer School Community Garden,PAL-V-12,PAL,vane,12,bee,Insecta,Hymenoptera,,,,Pollinator,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
Palmer School Community Garden,PAL-V-13,PAL,vane,13,bee,Insecta,Hymenoptera,,,,Pollinator,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
Palmer School Community Garden,PAL-V-14,PAL,vane,14,bee,Insecta,Hymenoptera,,,,Pollinator,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
Palmer School Community Garden,PAL-V-15,PAL,vane,15,bee,Insecta,Hymenoptera,,,,Pollinator,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
Palmer School Community Garden,PAL-V-16,PAL,vane,16,beetle,Insecta,Coleoptera,,,,,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
Palmer School Community Garden,PAL-V-17,PAL,vane,17,syrphid fly,Insecta,Diptera,Syrphidae,,,Pollinator,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
Palmer School Community Garden,PAL-V-18,PAL,vane,18,House fly,Insecta,Diptera,Muscidae,Musca,domestica,Detritivore,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
Palmer School Community Garden,PAL-V-19,PAL,vane,19,Hemipteran,Insecta,Hemiptera,,,,,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
Palmer School Community Garden,PAL-V-20,PAL,vane,20,mite,Arachnida,,,,,Predator,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
Palmer School Community Garden,PAL-V-21,PAL,vane,21,mosquito,Insecta,Diptera,Culicidae,,,Sanguivore,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
Palmer School Community Garden,PAL-V-22,PAL,vane,22,mosquito,Insecta,Diptera,Culicidae,,,Sanguivore,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
Palmer School Community Garden,PAL-V-23,PAL,vane,23,mite,Arachnida,,,,,Predator,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
Palmer School Community Garden,PAL-V-24,PAL,vane,24,bug,Insecta,Hemiptera,,,,,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
Palmer School Community Garden,PAL-V-25,PAL,vane,25,Aphids,Insecta,Hemiptera,,,,Herbivore,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
Palmer School Community Garden,PAL-V-26,PAL,vane,26,Mite,Arachnida,,,,,Predator,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
Palmer School Community Garden,PAL-P-27,PAL,pitfall_1,27,ant,Insecta,Hymenoptera,Formicidae,,,Omnivore,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
Palmer School Community Garden,PAL-P-28,PAL,pitfall_1,28,ant,Insecta,Hymenoptera,Formicidae,,,Omnivore,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
Palmer School Community Garden,PAL-P-29,PAL,pitfall_1,29,ant,Insecta,Hymenoptera,Formicidae,,,Omnivore,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
Palmer School Community Garden,PAL-P-30,PAL,pitfall_1,30,ant,Insecta,Hymenoptera,Formicidae,,,Omnivore,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
Palmer School Community Garden,PAL-P-31,PAL,pitfall_1,31,ant,Insecta,Hymenoptera,Formicidae,,,Omnivore,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
Palmer School Community Garden,PAL-P-32,PAL,pitfall_1,32,ant,Insecta,Hymenoptera,Formicidae,,,Omnivore,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
Palmer School Community Garden,PAL-P-33,PAL,pitfall_1,33,ant,Insecta,Hymenoptera,Formicidae,,,Omnivore,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
Palmer School Community Garden,PAL-P-34,PAL,pitfall_1,34,ant,Insecta,Hymenoptera,Formicidae,,,Omnivore,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
Palmer School Community Garden,PAL-P-35,PAL,pitfall_1,35,rolly polly,Malacostraca,Isopoda,Armadillidae,,,Detritivore,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
Palmer School Community Garden,PAL-P-36,PAL,pitfall_1,36,rolly polly,Malacostraca,Isopoda,Armadillidae,,,Detritivore,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
Palmer School Community Garden,PAL-P-37,PAL,pitfall_1,37,rolly polly,Malacostraca,Isopoda,Armadillidae,,,Detritivore,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
Palmer School Community Garden,PAL-P-38,PAL,pitfall_1,38,rolly polly,Malacostraca,Isopoda,Armadillidae,,,Detritivore,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
Palmer School Community Garden,PAL-P-39,PAL,pitfall_1,39,rolly polly,Malacostraca,Isopoda,Armadillidae,,,Detritivore,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
Palmer School Community Garden,PAL-P-40,PAL,pitfall_1,40,rolly polly,Malacostraca,Isopoda,Armadillidae,,,Detritivore,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
Palmer School Community Garden,PAL-P-41,PAL,pitfall_1,41,rolly polly,Malacostraca,Isopoda,Armadillidae,,,Detritivore,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
Palmer School Community Garden,PAL-P-42,PAL,pitfall_1,42,rolly polly,Malacostraca,Isopoda,Armadillidae,,,Detritivore,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
Palmer School Community Garden,PAL-P-43,PAL,pitfall_1,43,rolly polly,Malacostraca,Isopoda,Armadillidae,,,Detritivore,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
Palmer School Community Garden,PAL-P-44,PAL,pitfall_1,44,Leaf hopper,Insecta,Hemiptera,Cicadellidae,,,Herbivore,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
Palmer School Community Garden,PAL-P-45,PAL,pitfall_1,45,Daddy long legs,Arachnida,Opiliones,,,,Predator/Scavenger,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
Palmer School Community Garden,PAL-P-46,PAL,pitfall_1,46,Leaf hopper,Insecta,Hemiptera,Cicadellidae,,,Herbivore,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
Palmer School Community Garden,PAL-P-47,PAL,pitfall_1,47,Small mosquito,Insecta,Diptera,Culicidae,,,Sanguivore,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
Palmer School Community Garden,PAL-V-27,PAL,vane,27,small mosquito,Insecta,Diptera,Culicidae,,,Sanguivore,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
Palmer School Community Garden,PAL-P-1,PAL,pitfall_2,1,european paper wasp,Insecta,Hymenoptera,Vespidae,,,Predator,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
Palmer School Community Garden,PAL-P-2,PAL,pitfall_2,2,spider,Arachnida,Araneae,,,,Predator,June,17-06-2025,20-06-2025,39.73170041,-104.9249383,1632,Denver
